"book_num"|"verse_num"|"line_str"
1|2857|When he (the Arab) embarked in the boat and beheld the Tigris, he was prostrating himself in shame and bowing (his head),
1|2858|Saying, “Oh, wonderful is the kindness of this bounteous King, and ’tis (even) more wonderful that he took that water.
1|2859|How did that Sea of munificence so quickly accept from me such spurious coin as that?”
1|2860|Know, O son, that everything in the universe is a jug which is (filled) to the brim with wisdom and beauty.
1|2861|It (everything in the universe) is a drop of the Tigris of His beauty, which (beauty) because of its fullness is not contained under the skin (that should enclose it).
1|2862|’Twas a hidden treasure: because of its fullness it burst forth and made the earth more shining than the heavens.
1|2863|’Twas a hidden treasure: because of its fullness it surged up and made the earth (like) a sultan robed in satin.
1|2864|And if he (the Arab) had seen a branch of the Divine Tigris, he would have destroyed that jug, destroyed it.
1|2865|They that saw it are always beside themselves: like one beside himself, they hurled a stone at the jug (of their self-existence).
1|2866|O thou who from jealousy hast hurled a stone at the jug, and thy brokenness has in truth become soundness,
1|2867|The jar is shattered, (but) the water is not spilled from it: from this shattering have arisen a hundred soundnesses.
1|2868|Every piece of the jar is in dance and ecstasy, (though) to the partial (discursive) reason this seems absurd.
1|2869|In this state (of ecstasy) neither the jug is manifest nor the water. Consider well, and God knoweth best what is right.
1|2870|When you knock at the door of Reality, it will be opened to you: beat the pinion of thought, in order that you may be made a king-falcon.
1|2871|The pinion of your thought has become mud-stained and heavy because you are a clay-eater: clay has become to you as bread.
1|2872|Bread and meat are (originally) clay: eat little thereof, that you may not remain in the earth, like clay.
1|2873|When you become hungry, you become a dog: you become fierce and ill-tempered and ill-natured.
1|2874|When you have eaten your fill, you have become a carcase: you have become devoid of understanding and without feet (inert), like a wall.
1|2875|So at one time you are a carcase and at another time a dog: how will you run well in the road of the lions (follow the saints)?
1|2876|Know that your only means of hunting is the dog (the animal soul): throw bones to the dog but seldom,
1|2877|Because when the dog has eaten its fill, it becomes rebellious: how should it run to the goodly chase and hunt?
1|2878|Want of food was leading the Arab till he arrived at that (exalted) court and that (high) fortune.
1|2879|We have related in the (foregoing) story the kindness shown by the King to that needy one who had no refuge.
1|2880|Whatsoever the man in love (with God) speaks, the scent of Love is springing from his mouth into the abode of Love.
1|2881|If he speak (formal) theology, it all turns to (spiritual) poverty: the scent of poverty comes from that man of sweet and beguiling discourse.
1|2882|And if he speak infidelity, it has the scent of (the true) religion, and if he speak doubtfully, his doubt turns to certainty.
1|2883|The perverse froth that has risen from a sea of sincerity— that branch (derivative) has been adorned by the pure root (source).
1|2884|Know that its froth is pure and worthy: know that it is like revilement from the lips of the beloved,
1|2885|Whose unsought reproaches have become sweet (to the lover) for the sake of her cheek which he desires.
1|2886|If he (the lover of God) speak falsehood, it seems (like) the truth. O (fine) falsehood that would adorn (even) the truth!
1|2887|If you cook (a confection) of sugar in the form of a loaf of bread, it will taste of candy, not of bread, while you are sucking it.
1|2888|If a true believer find a golden idol, how should he leave it (there) for the sake of every idolator?
1|2889|Nay, he will take it and cast it into the fire: he will break (destroy) its borrowed (unreal) form,
1|2890|In order that the idol-shape may not remain on the gold, because Form hinders and waylays (those who seek Reality).
1|2891|The essence of its gold is the gift of Lordship (Divinity): the idol-stamp on the sterling gold is borrowed (unreal).
1|2892|Do not burn a blanket on account of a flea, and do not let the day go (to waste) on account of every gnat's headache.
1|2893|You are an idol-worshipper when you remain in (bondage to) forms: leave its (the idol's) form and look at the reality.
1|2894|If you are a man (bound) for the Pilgrimage, seek a pilgrim (as your) companion, whether he be a Hindoo or a Turcoman or an Arab.
1|2895|Do not look at his figure and colour, look at his purpose and intention.
1|2896|If he is black, (yet) he is in accord with you: call him white, for (spiritually) his complexion is the same as yours.
1|2897|This story has been told up and down (confusedly), like the thoughts of lovers, without foot (end) or head (beginning).
1|2898|It hath no head, inasmuch as it existed before eternity; it hath no foot: it has (always) been akin to everlastingness.
1|2899|Nay, it is like water: every drop thereof is both head and foot, and at the same time without both.
1|2900|This is not a story, mark you! God forbid! This is the ready money (presentation, here and now) of my state and yours. Consider (it) well,
1|2901|Because the Súfí is grand and glorious (in his spiritual vision): whatever is past is not remembered (does not enter his mind).
1|2902|We are both the Arab and the jug and the King; we are all: he that has been turned away from it (the Truth) shall be turned away.
1|2903|Know that the husband is Reason, and this wife is the appetitive soul and cupidity: these twain are dark and deniers (of Reason); Reason is the (bright) candle.
1|2904|Now hear the origin of their denial, whence it arose: (it arose) from the fact that the Whole hath various parts.
1|2905|The parts of the Whole are not parts in relation to the Whole — (they are) not like the scent of the rose, which is a part of the rose.
1|2906|The beauty of (all) green herbs is a part of the Rose's beauty, the coo of the turtle-dove is a part of that Nightingale.
1|2907|If I become occupied with a difficulty (difficult question) and the answer (explanation), how shall I be able to give water to the thirsty?
1|2908|If you are wholly perplexed and in straits, have patience: patience is the key to joy.
1|2909|Abstain from (distracting) thoughts, abstain: thought is (like) the lion and the wild ass, and (men's) hearts are the thickets (which they haunt).
